ts_kst,value,session_id,normalized_value,ts_minute
2024-10-30 08:56:06.489,13.0,0,0.0,2024-10-30 08:56:00
2024-10-30 08:56:08.131,13.0,0,0.0,2024-10-30 08:56:00
2024-10-30 08:56:11.315,13.0,0,0.0,2024-10-30 08:56:00
2024-10-30 08:56:11.745,13.0,0,0.0,2024-10-30 08:56:00
2024-10-30 08:56:11.753,13.0,0,0.0,2024-10-30 08:56:00
2024-10-30 08:56:12.442,13.0,0,0.0,2024-10-30 08:56:00
2024-10-30 08:56:12.459,13.0,0,0.0,2024-10-30 08:56:00
2024-10-30 08:56:12.837,13.0,0,0.0,2024-10-30 08:56:00
2024-10-30 08:56:12.849,13.0,0,0.0,2024-10-30 08:56:00
2024-10-30 08:56:13.850,13.0,0,0.0,2024-10-30 08:56:00
2024-10-30 08:56:13.860,13.0,0,0.0,2024-10-30 08:56:00
2024-10-30 08:56:13.905,13.0,0,0.0,2024-10-30 08:56:00
2024-10-30 08:56:16.644,13.0,0,0.0,2024-10-30 08:56:00
2024-10-30 08:56:17.807,13.0,0,0.0,2024-10-30 08:56:00
2024-10-30 08:56:20.224,13.0,0,0.0,2024-10-30 08:56:00
2024-10-30 08:56:22.013,13.0,0,0.0,2024-10-30 08:56:00
2024-10-30 08:56:23.804,13.0,0,0.0,2024-10-30 08:56:00
2024-10-30 08:56:23.937,13.0,0,0.0,2024-10-30 08:56:00
2024-10-30 08:56:24.330,13.0,0,0.0,2024-10-30 08:56:00
2024-10-30 08:56:24.484,13.0,0,0.0,2024-10-30 08:56:00
2024-10-30 08:56:25.161,13.0,0,0.0,2024-10-30 08:56:00
2024-10-30 08:56:25.221,13.0,0,0.0,2024-10-30 08:56:00
2024-10-30 08:56:25.368,13.0,0,0.0,2024-10-30 08:56:00
2024-10-30 08:56:25.375,13.0,0,0.0,2024-10-30 08:56:00
2024-10-30 08:56:25.917,13.0,0,0.0,2024-10-30 08:56:00
2024-10-30 08:56:27.774,13.0,0,0.0,2024-10-30 08:56:00
2024-10-30 08:56:29.767,13.0,0,0.0,2024-10-30 08:56:00
2024-10-30 08:56:31.957,13.0,0,0.0,2024-10-30 08:56:00
2024-10-30 08:56:34.051,13.0,0,0.0,2024-10-30 08:56:00
2024-10-30 08:56:35.789,13.0,0,0.0,2024-10-30 08:56:00
2024-10-30 08:56:35.861,13.0,0,0.0,2024-10-30 08:56:00
2024-10-30 08:56:36.239,13.0,0,0.0,2024-10-30 08:56:00
2024-10-30 08:56:36.249,13.0,0,0.0,2024-10-30 08:56:00
2024-10-30 08:56:36.842,13.0,0,0.0,2024-10-30 08:56:00
2024-10-30 08:56:37.002,13.0,0,0.0,2024-10-30 08:56:00
2024-10-30 08:56:37.322,13.0,0,0.0,2024-10-30 08:56:00
2024-10-30 08:56:37.338,13.0,0,0.0,2024-10-30 08:56:00
2024-10-30 08:56:37.800,13.0,0,0.0,2024-10-30 08:56:00
2024-10-30 08:56:39.411,13.0,0,0.0,2024-10-30 08:56:00
2024-10-30 08:56:41.897,13.0,0,0.0,2024-10-30 08:56:00
2024-10-30 08:56:45.912,13.0,0,0.0,2024-10-30 08:56:00
2024-10-30 08:56:45.967,13.0,0,0.0,2024-10-30 08:56:00
2024-10-30 08:56:48.138,13.0,0,0.0,2024-10-30 08:56:00
2024-10-30 08:56:48.142,13.0,0,0.0,2024-10-30 08:56:00
2024-10-30 08:56:48.202,13.0,0,0.0,2024-10-30 08:56:00
2024-10-30 08:56:48.216,13.0,0,0.0,2024-10-30 08:56:00
2024-10-30 08:56:48.783,13.0,0,0.0,2024-10-30 08:56:00
2024-10-30 08:56:48.849,13.0,0,0.0,2024-10-30 08:56:00
2024-10-30 08:56:49.306,13.0,0,0.0,2024-10-30 08:56:00
2024-10-30 08:56:49.421,13.0,0,0.0,2024-10-30 08:56:00
2024-10-30 08:56:49.791,13.0,0,0.0,2024-10-30 08:56:00
2024-10-30 08:56:53.693,13.0,0,0.0,2024-10-30 08:56:00
2024-10-30 08:56:54.024,13.0,0,0.0,2024-10-30 08:56:00
2024-10-30 08:57:00.103,13.0,0,0.0,2024-10-30 08:57:00
2024-10-30 08:57:00.175,13.0,0,0.0,2024-10-30 08:57:00
2024-10-30 08:57:00.364,13.0,0,0.0,2024-10-30 08:57:00
2024-10-30 08:57:00.424,13.0,0,0.0,2024-10-30 08:57:00
2024-10-30 08:57:00.803,13.0,0,0.0,2024-10-30 08:57:00
2024-10-30 08:57:00.846,13.0,0,0.0,2024-10-30 08:57:00
2024-10-30 08:57:01.323,13.0,0,0.0,2024-10-30 08:57:00
2024-10-30 08:57:01.396,13.0,0,0.0,2024-10-30 08:57:00
2024-10-30 08:57:02.178,13.0,0,0.0,2024-10-30 08:57:00
2024-10-30 08:57:02.821,13.0,0,0.0,2024-10-30 08:57:00
2024-10-30 08:57:04.858,13.0,0,0.0,2024-10-30 08:57:00
2024-10-30 08:57:11.245,13.0,0,0.0,2024-10-30 08:57:00
2024-10-30 08:57:11.765,13.0,0,0.0,2024-10-30 08:57:00
2024-10-30 08:57:11.772,13.0,0,0.0,2024-10-30 08:57:00
2024-10-30 08:57:12.336,13.0,0,0.0,2024-10-30 08:57:00
2024-10-30 08:57:12.447,13.0,0,0.0,2024-10-30 08:57:00
2024-10-30 08:57:12.816,13.0,0,0.0,2024-10-30 08:57:00
2024-10-30 08:57:12.822,13.0,0,0.0,2024-10-30 08:57:00
2024-10-30 08:57:13.335,13.0,0,0.0,2024-10-30 08:57:00
2024-10-30 08:57:13.344,13.0,0,0.0,2024-10-30 08:57:00
2024-10-30 08:57:14.983,13.0,0,0.0,2024-10-30 08:57:00
2024-10-30 08:57:16.913,13.0,0,0.0,2024-10-30 08:57:00
2024-10-30 08:57:20.271,13.0,0,0.0,2024-10-30 08:57:00
2024-10-30 08:57:20.767,13.0,0,0.0,2024-10-30 08:57:00
2024-10-30 08:57:24.277,13.0,0,0.0,2024-10-30 08:57:00
2024-10-30 08:57:24.387,13.0,0,0.0,2024-10-30 08:57:00
2024-10-30 08:57:24.441,13.0,0,0.0,2024-10-30 08:57:00
2024-10-30 08:57:24.488,13.0,0,0.0,2024-10-30 08:57:00
2024-10-30 08:57:24.772,13.0,0,0.0,2024-10-30 08:57:00
2024-10-30 08:57:24.900,13.0,0,0.0,2024-10-30 08:57:00
2024-10-30 08:57:25.314,13.0,0,0.0,2024-10-30 08:57:00
2024-10-30 08:57:25.391,13.0,0,0.0,2024-10-30 08:57:00
2024-10-30 08:57:25.868,13.0,0,0.0,2024-10-30 08:57:00
2024-10-30 08:57:26.753,13.0,0,0.0,2024-10-30 08:57:00
2024-10-30 08:57:28.977,13.0,0,0.0,2024-10-30 08:57:00
2024-10-30 08:57:35.140,13.0,0,0.0,2024-10-30 08:57:00
2024-10-30 08:57:35.924,13.0,0,0.0,2024-10-30 08:57:00
2024-10-30 08:57:35.942,13.0,0,0.0,2024-10-30 08:57:00
2024-10-30 08:57:36.345,13.0,0,0.0,2024-10-30 08:57:00
2024-10-30 08:57:36.355,13.0,0,0.0,2024-10-30 08:57:00
2024-10-30 08:57:36.791,13.0,0,0.0,2024-10-30 08:57:00
2024-10-30 08:57:36.848,13.0,0,0.0,2024-10-30 08:57:00
2024-10-30 08:57:37.342,13.0,0,0.0,2024-10-30 08:57:00
2024-10-30 08:57:37.350,13.0,0,0.0,2024-10-30 08:57:00
2024-10-30 08:57:37.979,13.0,0,0.0,2024-10-30 08:57:00
2024-10-30 08:57:48.105,13.0,0,0.0,2024-10-30 08:57:00
2024-10-30 08:57:48.112,13.0,0,0.0,2024-10-30 08:57:00
2024-10-30 08:57:48.463,13.0,0,0.0,2024-10-30 08:57:00
2024-10-30 08:57:48.469,13.0,0,0.0,2024-10-30 08:57:00
2024-10-30 08:57:48.949,13.0,0,0.0,2024-10-30 08:57:00
2024-10-30 08:57:49.003,13.0,0,0.0,2024-10-30 08:57:00
2024-10-30 08:57:49.463,13.0,0,0.0,2024-10-30 08:57:00
2024-10-30 08:57:49.517,13.0,0,0.0,2024-10-30 08:57:00
2024-10-30 08:57:50.002,13.0,0,0.0,2024-10-30 08:57:00
2024-10-30 08:57:50.020,13.0,0,0.0,2024-10-30 08:57:00
2024-10-30 08:57:51.944,13.0,0,0.0,2024-10-30 08:57:00
2024-10-30 08:57:53.865,13.0,0,0.0,2024-10-30 08:57:00
2024-10-30 08:57:55.848,13.0,0,0.0,2024-10-30 08:57:00
2024-10-30 08:58:00.175,13.0,0,0.0,2024-10-30 08:58:00
2024-10-30 08:58:00.243,13.0,0,0.0,2024-10-30 08:58:00
2024-10-30 08:58:00.430,13.0,0,0.0,2024-10-30 08:58:00
2024-10-30 08:58:00.443,13.0,0,0.0,2024-10-30 08:58:00
2024-10-30 08:58:01.062,13.0,0,0.0,2024-10-30 08:58:00
2024-10-30 08:58:01.132,13.0,0,0.0,2024-10-30 08:58:00
2024-10-30 08:58:01.460,13.0,0,0.0,2024-10-30 08:58:00
2024-10-30 08:58:01.470,13.0,0,0.0,2024-10-30 08:58:00
2024-10-30 08:58:01.985,13.0,0,0.0,2024-10-30 08:58:00
2024-10-30 08:58:03.907,13.0,0,0.0,2024-10-30 08:58:00
2024-10-30 08:58:05.861,13.0,0,0.0,2024-10-30 08:58:00
2024-10-30 08:58:07.783,13.0,0,0.0,2024-10-30 08:58:00
2024-10-30 08:58:10.182,13.0,0,0.0,2024-10-30 08:58:00
2024-10-30 08:58:12.293,13.0,0,0.0,2024-10-30 08:58:00
2024-10-30 08:58:12.410,13.0,0,0.0,2024-10-30 08:58:00
2024-10-30 08:58:12.479,13.0,0,0.0,2024-10-30 08:58:00
2024-10-30 08:58:12.493,13.0,0,0.0,2024-10-30 08:58:00
2024-10-30 08:58:12.875,13.0,0,0.0,2024-10-30 08:58:00
2024-10-30 08:58:12.881,13.0,0,0.0,2024-10-30 08:58:00
2024-10-30 08:58:13.419,13.0,0,0.0,2024-10-30 08:58:00
2024-10-30 08:58:13.425,13.0,0,0.0,2024-10-30 08:58:00
2024-10-30 08:58:13.968,13.0,0,0.0,2024-10-30 08:58:00
2024-10-30 08:58:15.942,13.0,0,0.0,2024-10-30 08:58:00
2024-10-30 08:58:17.835,13.0,0,0.0,2024-10-30 08:58:00
2024-10-30 08:58:19.776,13.0,0,0.0,2024-10-30 08:58:00
2024-10-30 08:58:21.825,13.0,0,0.0,2024-10-30 08:58:00
2024-10-30 08:58:23.677,13.0,0,0.0,2024-10-30 08:58:00
2024-10-30 08:58:23.809,13.0,0,0.0,2024-10-30 08:58:00
2024-10-30 08:58:24.027,13.0,0,0.0,2024-10-30 08:58:00
2024-10-30 08:58:24.356,13.0,0,0.0,2024-10-30 08:58:00
2024-10-30 08:58:24.481,13.0,0,0.0,2024-10-30 08:58:00
2024-10-30 08:58:24.812,13.0,0,0.0,2024-10-30 08:58:00
2024-10-30 08:58:25.013,13.0,0,0.0,2024-10-30 08:58:00
2024-10-30 08:58:25.348,13.0,0,0.0,2024-10-30 08:58:00
2024-10-30 08:58:25.500,13.0,0,0.0,2024-10-30 08:58:00
2024-10-30 08:58:36.066,13.0,0,0.0,2024-10-30 08:58:00
2024-10-30 08:58:36.072,13.0,0,0.0,2024-10-30 08:58:00
2024-10-30 08:58:36.476,13.0,0,0.0,2024-10-30 08:58:00
2024-10-30 08:58:36.490,13.0,0,0.0,2024-10-30 08:58:00
2024-10-30 08:58:37.046,13.0,0,0.0,2024-10-30 08:58:00
2024-10-30 08:58:37.244,13.0,0,0.0,2024-10-30 08:58:00
2024-10-30 08:58:37.538,13.0,0,0.0,2024-10-30 08:58:00
2024-10-30 08:58:37.544,13.0,0,0.0,2024-10-30 08:58:00
2024-10-30 08:58:38.126,13.0,0,0.0,2024-10-30 08:58:00
2024-10-30 08:58:38.447,13.0,0,0.0,2024-10-30 08:58:00
2024-10-30 08:58:40.865,13.0,0,0.0,2024-10-30 08:58:00
2024-10-30 08:58:42.826,13.0,0,0.0,2024-10-30 08:58:00
2024-10-30 08:58:48.181,13.0,0,0.0,2024-10-30 08:58:00
2024-10-30 08:58:48.253,13.0,0,0.0,2024-10-30 08:58:00
2024-10-30 08:58:48.558,13.0,0,0.0,2024-10-30 08:58:00
2024-10-30 08:58:48.609,13.0,0,0.0,2024-10-30 08:58:00
2024-10-30 08:58:49.079,13.0,0,0.0,2024-10-30 08:58:00
2024-10-30 08:58:49.189,13.0,0,0.0,2024-10-30 08:58:00
2024-10-30 08:58:49.555,13.0,0,0.0,2024-10-30 08:58:00
2024-10-30 08:58:49.570,13.0,0,0.0,2024-10-30 08:58:00
2024-10-30 08:58:50.062,13.0,0,0.0,2024-10-30 08:58:00
2024-10-30 08:58:51.944,13.0,0,0.0,2024-10-30 08:58:00
2024-10-30 08:58:53.880,13.0,0,0.0,2024-10-30 08:58:00
2024-10-30 08:58:55.739,13.0,0,0.0,2024-10-30 08:58:00
2024-10-30 08:58:58.187,13.0,0,0.0,2024-10-30 08:58:00
2024-10-30 08:59:00.250,13.0,0,0.0,2024-10-30 08:59:00
2024-10-30 08:59:00.317,13.0,0,0.0,2024-10-30 08:59:00
2024-10-30 08:59:00.435,13.0,0,0.0,2024-10-30 08:59:00
2024-10-30 08:59:00.441,13.0,0,0.0,2024-10-30 08:59:00
2024-10-30 08:59:01.037,13.0,0,0.0,2024-10-30 08:59:00
2024-10-30 08:59:01.106,13.0,0,0.0,2024-10-30 08:59:00
2024-10-30 08:59:01.449,13.0,0,0.0,2024-10-30 08:59:00
2024-10-30 08:59:01.462,13.0,0,0.0,2024-10-30 08:59:00
2024-10-30 08:59:02.008,13.0,0,0.0,2024-10-30 08:59:00
2024-10-30 08:59:03.943,13.0,0,0.0,2024-10-30 08:59:00
2024-10-30 08:59:05.911,13.0,0,0.0,2024-10-30 08:59:00
2024-10-30 08:59:07.782,13.0,0,0.0,2024-10-30 08:59:00
2024-10-30 08:59:09.856,13.0,0,0.0,2024-10-30 08:59:00
2024-10-30 08:59:12.183,13.0,0,0.0,2024-10-30 08:59:00
2024-10-30 08:59:12.245,13.0,0,0.0,2024-10-30 08:59:00
2024-10-30 08:59:12.319,13.0,0,0.0,2024-10-30 08:59:00
2024-10-30 08:59:12.392,13.0,0,0.0,2024-10-30 08:59:00
2024-10-30 08:59:12.845,13.0,0,0.0,2024-10-30 08:59:00
2024-10-30 08:59:12.982,13.0,0,0.0,2024-10-30 08:59:00
2024-10-30 08:59:13.332,13.0,0,0.0,2024-10-30 08:59:00
2024-10-30 08:59:13.407,13.0,0,0.0,2024-10-30 08:59:00
2024-10-30 08:59:13.962,13.0,0,0.0,2024-10-30 08:59:00
2024-10-30 08:59:15.463,13.0,0,0.0,2024-10-30 08:59:00
2024-10-30 08:59:17.417,13.0,0,0.0,2024-10-30 08:59:00
2024-10-30 08:59:19.794,13.0,0,0.0,2024-10-30 08:59:00
2024-10-30 08:59:21.779,13.0,0,0.0,2024-10-30 08:59:00
2024-10-30 08:59:24.288,13.0,0,0.0,2024-10-30 08:59:00
2024-10-30 08:59:24.379,13.0,0,0.0,2024-10-30 08:59:00
2024-10-30 08:59:24.480,13.0,0,0.0,2024-10-30 08:59:00
2024-10-30 08:59:24.536,13.0,0,0.0,2024-10-30 08:59:00
2024-10-30 08:59:25.095,13.0,0,0.0,2024-10-30 08:59:00
2024-10-30 08:59:25.208,13.0,0,0.0,2024-10-30 08:59:00
2024-10-30 08:59:25.502,13.0,0,0.0,2024-10-30 08:59:00
2024-10-30 08:59:25.559,13.0,0,0.0,2024-10-30 08:59:00
2024-10-30 08:59:26.026,13.0,0,0.0,2024-10-30 08:59:00
2024-10-30 08:59:28.132,13.0,0,0.0,2024-10-30 08:59:00
2024-10-30 08:59:29.924,13.0,0,0.0,2024-10-30 08:59:00
2024-10-30 08:59:36.236,13.0,0,0.0,2024-10-30 08:59:00
2024-10-30 08:59:36.302,13.0,0,0.0,2024-10-30 08:59:00
2024-10-30 08:59:36.523,13.0,0,0.0,2024-10-30 08:59:00
2024-10-30 08:59:36.543,13.0,0,0.0,2024-10-30 08:59:00
2024-10-30 08:59:37.101,13.0,0,0.0,2024-10-30 08:59:00
2024-10-30 08:59:37.168,13.0,0,0.0,2024-10-30 08:59:00
2024-10-30 08:59:37.540,13.0,0,0.0,2024-10-30 08:59:00
2024-10-30 08:59:37.564,13.0,0,0.0,2024-10-30 08:59:00
2024-10-30 08:59:38.049,13.0,0,0.0,2024-10-30 08:59:00
2024-10-30 08:59:39.076,13.0,0,0.0,2024-10-30 08:59:00
2024-10-30 08:59:41.874,13.0,0,0.0,2024-10-30 08:59:00
2024-10-30 08:59:43.677,13.0,0,0.0,2024-10-30 08:59:00
2024-10-30 08:59:48.580,13.0,0,0.0,2024-10-30 08:59:00
2024-10-30 08:59:48.587,13.0,0,0.0,2024-10-30 08:59:00
2024-10-30 08:59:48.593,13.0,0,0.0,2024-10-30 08:59:00
2024-10-30 08:59:48.654,13.0,0,0.0,2024-10-30 08:59:00
2024-10-30 08:59:49.159,13.0,0,0.0,2024-10-30 08:59:00
2024-10-30 08:59:49.210,13.0,0,0.0,2024-10-30 08:59:00
2024-10-30 08:59:49.641,13.0,0,0.0,2024-10-30 08:59:00
2024-10-30 08:59:49.645,13.0,0,0.0,2024-10-30 08:59:00
2024-10-30 08:59:50.178,13.0,0,0.0,2024-10-30 08:59:00
2024-10-30 08:59:51.993,13.0,0,0.0,2024-10-30 08:59:00
2024-10-30 08:59:53.820,13.0,0,0.0,2024-10-30 08:59:00
2024-10-30 09:00:00.102,13.0,0,0.0,2024-10-30 09:00:00
2024-10-30 09:00:00.125,13.0,0,0.0,2024-10-30 09:00:00
2024-10-30 09:00:00.518,13.0,0,0.0,2024-10-30 09:00:00
2024-10-30 09:00:00.595,13.0,0,0.0,2024-10-30 09:00:00
2024-10-30 09:00:01.088,13.0,0,0.0,2024-10-30 09:00:00
2024-10-30 09:00:01.279,13.0,0,0.0,2024-10-30 09:00:00
2024-10-30 09:00:01.547,13.0,0,0.0,2024-10-30 09:00:00
2024-10-30 09:00:01.619,13.0,0,0.0,2024-10-30 09:00:00
2024-10-30 09:00:02.072,13.0,0,0.0,2024-10-30 09:00:00
2024-10-30 09:00:02.803,13.0,0,0.0,2024-10-30 09:00:00
2024-10-30 09:00:04.903,13.0,0,0.0,2024-10-30 09:00:00
2024-10-30 09:00:06.822,13.0,0,0.0,2024-10-30 09:00:00
2024-10-30 09:00:08.915,13.0,0,0.0,2024-10-30 09:00:00
2024-10-30 09:00:12.104,13.0,0,0.0,2024-10-30 09:00:00
2024-10-30 09:00:12.112,13.0,0,0.0,2024-10-30 09:00:00
2024-10-30 09:00:12.541,13.0,0,0.0,2024-10-30 09:00:00
2024-10-30 09:00:12.615,13.0,0,0.0,2024-10-30 09:00:00
2024-10-30 09:00:13.055,13.0,0,0.0,2024-10-30 09:00:00
2024-10-30 09:00:13.130,13.0,0,0.0,2024-10-30 09:00:00
2024-10-30 09:00:13.572,13.0,0,0.0,2024-10-30 09:00:00
2024-10-30 09:00:13.633,13.0,0,0.0,2024-10-30 09:00:00
2024-10-30 09:00:14.071,13.0,0,0.0,2024-10-30 09:00:00
2024-10-30 09:00:15.910,13.0,0,0.0,2024-10-30 09:00:00
2024-10-30 09:00:17.869,13.0,0,0.0,2024-10-30 09:00:00
2024-10-30 09:00:19.777,13.0,0,0.0,2024-10-30 09:00:00
2024-10-30 09:00:24.546,13.0,0,0.0,2024-10-30 09:00:00
2024-10-30 09:00:24.583,13.0,0,0.0,2024-10-30 09:00:00
2024-10-30 09:00:24.592,13.0,0,0.0,2024-10-30 09:00:00
2024-10-30 09:00:24.650,13.0,0,0.0,2024-10-30 09:00:00
2024-10-30 09:00:25.204,13.0,0,0.0,2024-10-30 09:00:00
2024-10-30 09:00:25.310,13.0,0,0.0,2024-10-30 09:00:00
2024-10-30 09:00:25.617,13.0,0,0.0,2024-10-30 09:00:00
2024-10-30 09:00:25.638,13.0,0,0.0,2024-10-30 09:00:00
2024-10-30 09:00:26.129,13.0,0,0.0,2024-10-30 09:00:00
2024-10-30 09:00:36.545,13.0,0,0.0,2024-10-30 09:00:00
2024-10-30 09:00:36.553,13.0,0,0.0,2024-10-30 09:00:00
2024-10-30 09:00:36.608,13.0,0,0.0,2024-10-30 09:00:00
2024-10-30 09:00:36.658,13.0,0,0.0,2024-10-30 09:00:00
2024-10-30 09:00:37.206,13.0,0,0.0,2024-10-30 09:00:00
2024-10-30 09:00:37.285,13.0,0,0.0,2024-10-30 09:00:00
2024-10-30 09:00:37.646,13.0,0,0.0,2024-10-30 09:00:00
2024-10-30 09:00:37.697,13.0,0,0.0,2024-10-30 09:00:00
2024-10-30 09:00:38.190,13.0,0,0.0,2024-10-30 09:00:00
2024-10-30 09:00:38.198,13.0,0,0.0,2024-10-30 09:00:00
2024-10-30 09:00:40.384,13.0,0,0.0,2024-10-30 09:00:00
2024-10-30 09:00:42.346,13.0,0,0.0,2024-10-30 09:00:00
2024-10-30 09:00:48.582,13.0,0,0.0,2024-10-30 09:00:00
2024-10-30 09:00:48.588,13.0,0,0.0,2024-10-30 09:00:00
2024-10-30 09:00:48.661,13.0,0,0.0,2024-10-30 09:00:00
2024-10-30 09:00:48.800,13.0,0,0.0,2024-10-30 09:00:00
2024-10-30 09:00:49.284,13.0,0,0.0,2024-10-30 09:00:00
2024-10-30 09:00:49.340,13.0,0,0.0,2024-10-30 09:00:00
2024-10-30 09:00:49.748,13.0,0,0.0,2024-10-30 09:00:00
2024-10-30 09:00:49.880,13.0,0,0.0,2024-10-30 09:00:00
2024-10-30 09:00:50.219,13.0,0,0.0,2024-10-30 09:00:00
2024-10-30 09:00:51.080,13.0,0,0.0,2024-10-30 09:00:00
2024-10-30 09:00:53.429,13.0,0,0.0,2024-10-30 09:00:00
2024-10-30 09:01:00.604,13.0,0,0.0,2024-10-30 09:01:00
2024-10-30 09:01:00.616,13.0,0,0.0,2024-10-30 09:01:00
2024-10-30 09:01:00.688,13.0,0,0.0,2024-10-30 09:01:00
2024-10-30 09:01:00.830,13.0,0,0.0,2024-10-30 09:01:00
2024-10-30 09:01:01.259,13.0,0,0.0,2024-10-30 09:01:00
2024-10-30 09:01:01.424,13.0,0,0.0,2024-10-30 09:01:00
2024-10-30 09:01:01.724,13.0,0,0.0,2024-10-30 09:01:00
2024-10-30 09:01:01.879,13.0,0,0.0,2024-10-30 09:01:00
2024-10-30 09:01:02.261,13.0,0,0.0,2024-10-30 09:01:00
2024-10-30 09:01:03.073,13.0,0,0.0,2024-10-30 09:01:00
2024-10-30 09:01:12.541,13.0,0,0.0,2024-10-30 09:01:00
2024-10-30 09:01:12.546,13.0,0,0.0,2024-10-30 09:01:00
2024-10-30 09:01:12.856,13.0,0,0.0,2024-10-30 09:01:00
2024-10-30 09:01:12.859,13.0,0,0.0,2024-10-30 09:01:00
2024-10-30 09:01:13.351,13.0,0,0.0,2024-10-30 09:01:00
2024-10-30 09:01:13.362,13.0,0,0.0,2024-10-30 09:01:00
2024-10-30 09:01:13.900,13.0,0,0.0,2024-10-30 09:01:00
2024-10-30 09:01:14.034,13.0,0,0.0,2024-10-30 09:01:00
2024-10-30 09:01:14.381,13.0,0,0.0,2024-10-30 09:01:00
2024-10-30 09:01:24.557,13.0,0,0.0,2024-10-30 09:01:00
2024-10-30 09:01:24.622,13.0,0,0.0,2024-10-30 09:01:00
2024-10-30 09:01:24.897,13.0,0,0.0,2024-10-30 09:01:00
2024-10-30 09:01:24.898,13.0,0,0.0,2024-10-30 09:01:00
2024-10-30 09:01:25.502,13.0,0,0.0,2024-10-30 09:01:00
2024-10-30 09:01:25.511,13.0,0,0.0,2024-10-30 09:01:00
2024-10-30 09:01:26.026,13.0,0,0.0,2024-10-30 09:01:00
2024-10-30 09:01:26.087,13.0,0,0.0,2024-10-30 09:01:00
2024-10-30 09:01:26.455,13.0,0,0.0,2024-10-30 09:01:00
2024-10-30 09:01:26.466,13.0,0,0.0,2024-10-30 09:01:00
2024-10-30 09:01:28.867,13.0,0,0.0,2024-10-30 09:01:00
2024-10-30 09:01:30.784,13.0,0,0.0,2024-10-30 09:01:00
2024-10-30 09:01:32.705,13.0,0,0.0,2024-10-30 09:01:00
2024-10-30 09:01:36.543,13.0,0,0.0,2024-10-30 09:01:00
2024-10-30 09:01:36.551,13.0,0,0.0,2024-10-30 09:01:00
2024-10-30 09:01:36.900,13.0,0,0.0,2024-10-30 09:01:00
2024-10-30 09:01:36.920,13.0,0,0.0,2024-10-30 09:01:00
2024-10-30 09:01:37.454,13.0,0,0.0,2024-10-30 09:01:00
2024-10-30 09:01:37.460,13.0,0,0.0,2024-10-30 09:01:00
2024-10-30 09:01:38.011,13.0,0,0.0,2024-10-30 09:01:00
2024-10-30 09:01:38.016,13.0,0,0.0,2024-10-30 09:01:00
2024-10-30 09:01:38.472,13.0,0,0.0,2024-10-30 09:01:00
2024-10-30 09:01:40.425,13.0,0,0.0,2024-10-30 09:01:00
2024-10-30 09:01:43.268,13.0,0,0.0,2024-10-30 09:01:00
2024-10-30 09:01:43.831,13.0,0,0.0,2024-10-30 09:01:00
2024-10-30 09:01:46.181,13.0,0,0.0,2024-10-30 09:01:00
2024-10-30 09:01:48.617,13.0,0,0.0,2024-10-30 09:01:00
2024-10-30 09:01:48.624,13.0,0,0.0,2024-10-30 09:01:00
2024-10-30 09:01:48.934,13.0,0,0.0,2024-10-30 09:01:00
